Id,Runs,Boundaries,Six,Fifty,Hundred,Duck,Batting_Points,Wickets,4W_Haul,5W_Haul,Maidens,Bowling_Points,Total Points
7917_SN Thakur,0,0,0,0,0,0,0,2,0,0,1,58,58
7917_YS Chahal,0,0,0,0,0,0,0,2,0,0,0,50,50
7917_Washington Sundar,13,2,1,0,0,0,17,0,0,0,0,0,17
7918_R Ashwin,4,0,0,0,0,0,4,0,0,0,0,0,4
7918_AS Rajpoot,9,1,0,0,0,0,10,5,0,1,0,141,151
7918_BB Sran,2,0,0,0,0,0,2,0,0,0,0,0,2
7918_M Ur Rahman,11,2,0,0,0,0,13,1,0,0,0,25,38
7918_YK Pathan,22,2,1,0,0,0,26,0,0,0,0,0,26
7918_AJ Finch,8,1,1,0,0,0,11,0,0,0,0,0,11
7918_KS Williamson,0,0,0,0,0,1,-2,0,0,0,0,0,-2
7918_Basil Thampi,0,0,0,0,0,0,0,2,0,0,0,50,50
7918_MA Agarwal,12,0,0,0,0,0,12,0,0,0,0,0,12
7918_MK Pandey,56,4,1,1,0,0,70,0,0,0,0,0,70
7918_WP Saha,6,1,0,0,0,0,7,0,0,0,0,0,7
7918_CH Gayle,23,3,2,0,0,0,30,0,0,0,0,0,30
7918_Mohammad Nabi,4,1,0,0,0,0,5,0,0,0,0,0,5
7918_KL Rahul,32,5,1,0,0,0,39,0,0,0,0,0,39
7918_S Kaul,0,0,0,0,0,0,0,0,0,0,0,0,0
7918_Sandeep Sharma,0,0,0,0,0,0,0,2,0,0,0,50,50
7918_Rashid Khan,0,0,0,0,0,0,0,3,0,0,0,75,75
7918_Shakib Al Hasan,32,3,0,0,0,0,35,2,0,0,0,50,85
7918_MK Tiwary,1,0,0,0,0,0,1,0,0,0,0,0,1
7918_KK Nair,13,0,0,0,0,0,13,0,0,0,0,0,13
7918_AJ Tye,4,1,0,0,0,0,5,0,0,0,0,0,5
7918_S Dhawan,12,2,0,0,0,0,14,0,0,0,0,0,14
7919_MG Johnson,12,2,0,0,0,0,14,0,0,0,0,0,14
7919_AD Russell,46,7,4,0,0,0,61,1,0,0,0,25,86
7919_A Mishra,0,0,0,0,0,0,0,2,0,0,0,50,50
7919_TA Boult,0,0,0,0,0,0,0,2,0,0,0,50,50
7919_PP Chawla,2,0,0,0,0,0,2,1,0,0,0,25,27
7919_N Rana,8,1,0,0,0,0,9,0,0,0,0,0,9
7919_R Tewatia,0,0,0,0,0,0,0,0,0,0,0,0,0
7919_KD Karthik,18,1,1,0,0,0,21,0,0,0,0,0,21
7919_S Mavi,0,0,0,0,0,1,-2,1,0,0,0,25,23
7919_GJ Maxwell,27,3,2,0,0,0,34,2,0,0,0,50,84
7919_SS Iyer,97,13,10,1,0,0,138,0,0,0,0,0,138
7919_C Munro,33,6,2,0,0,0,43,0,0,0,0,0,43
7919_P Shaw,62,9,2,1,0,0,83,0,0,0,0,0,83
7919_L Plunkett,0,0,0,0,0,0,0,0,0,0,0,0,0
7919_Avesh Khan,0,0,0,0,0,0,0,2,0,0,0,50,50
7919_RV Uthappa,1,0,0,0,0,0,1,0,0,0,0,0,1
7919_S Gill,38,4,1,0,0,0,44,0,0,0,0,0,44
7919_RR Pant,0,0,0,0,0,1,-2,0,0,0,0,0,-2
7919_CA Lynn,5,1,0,0,0,0,6,0,0,0,0,0,6
7919_V Shankar,0,0,0,0,0,0,0,0,0,0,0,0,0
7919_Kuldeep Yadav,8,1,0,0,0,0,9,0,0,0,0,0,9
7919_SP Narine,26,4,3,0,0,0,36,0,0,0,0,0,36
7920_SW Billings,3,0,0,0,0,0,3,0,0,0,0,0,3
7920_SK Raina,78,10,4,1,0,0,104,0,0,0,0,0,104
7920_RA Jadeja,0,0,0,0,0,0,0,0,0,0,0,0,0
7920_DJ Bravo,0,0,0,0,0,1,-2,1,0,0,0,25,23
7920_KH Pandya,0,0,0,0,0,0,0,2,0,0,0,50,50
7920_DL Chahar,0,0,0,0,0,0,0,0,0,0,0,0,0
7920_M Markande,0,0,0,0,0,0,0,0,0,0,0,0,0
7920_Harbhajan Singh,0,0,0,0,0,0,0,1,0,0,0,25,25
7920_E Lewis,53,6,2,1,0,0,71,0,0,0,0,0,71
7920_JJ Bumrah,0,0,0,0,0,0,0,0,0,0,0,0,0
7920_AS Yadav,45,6,1,0,0,0,53,0,0,0,0,0,53
7920_RG Sharma,59,8,2,1,0,0,79,0,0,0,0,0,79
7920_SR Watson,12,1,0,0,0,0,13,0,0,0,0,0,13
7920_SN Thakur,0,0,0,0,0,0,0,0,0,0,0,0,0
7920_MS Dhoni,29,4,1,0,0,0,35,0,0,0,0,0,35
7920_HH Pandya,13,1,1,0,0,0,16,1,0,0,0,25,41
7920_BCJ Cutting,0,0,0,0,0,0,0,0,0,0,0,0,0
7920_MJ McClenaghan,0,0,0,0,0,0,0,2,0,0,0,50,50
7920_AT Rayudu,47,6,4,0,0,0,61,0,0,0,0,0,61
7920_Imran Tahir,0,0,0,0,0,0,0,0,0,0,0,0,0
7921_I Sodhi,0,0,0,0,0,0,0,1,0,0,0,25,25
7921_BA Stokes,0,0,0,0,0,1,-2,0,0,0,0,0,-2
7921_JD Unadkat,0,0,0,0,0,0,0,1,0,0,0,25,25
7921_YK Pathan,2,0,0,0,0,0,2,1,0,0,0,25,27
7921_KS Williamson,63,9,2,1,0,0,84,0,0,0,0,0,84
7921_Basil Thampi,0,0,0,0,0,0,0,1,0,0,0,25,25
7921_M Lomror,11,0,0,0,0,0,11,0,0,0,0,0,11
7921_MK Pandey,16,1,0,0,0,0,17,0,0,0,0,0,17
7921_WP Saha,12,1,0,0,0,0,13,0,0,0,0,0,13
7921_K Gowtham,8,1,0,0,0,0,9,2,0,0,0,50,59
7921_DS Kulkarni,0,0,0,0,0,0,0,0,0,0,0,0,0
7921_SV Samson,40,4,1,0,0,0,46,0,0,0,0,0,46
7921_J Archer,1,0,0,0,0,0,1,3,0,0,0,75,76
7921_A Hales,45,4,0,0,0,0,49,0,0,0,0,0,49
7921_S Kaul,0,0,0,0,0,0,0,2,0,0,0,50,50
7921_JC Buttler,10,0,0,0,0,0,10,0,0,0,0,0,10
7921_AM Rahane,66,6,1,1,0,0,82,0,0,0,0,0,82
7921_Rashid Khan,1,0,0,0,0,0,1,1,0,0,0,25,26
7921_Sandeep Sharma,0,0,0,0,0,0,0,1,0,0,0,25,25
7921_Shakib Al Hasan,6,1,0,0,0,0,7,0,0,0,0,0,7
7921_RA Tripathi,4,0,0,0,0,0,4,0,0,0,0,0,4
7921_S Dhawan,6,1,0,0,0,0,7,0,0,0,0,0,7
7922_MG Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0
7922_M Ashwin,0,0,0,0,0,0,0,2,0,0,0,50,50
7922_AD Russell,0,0,0,0,0,1,-2,3,0,0,0,75,73
7922_BB McCullum,41,6,2,0,0,0,51,0,0,0,0,0,51
7922_PP Chawla,0,0,0,0,0,0,0,0,0,0,0,0,0
7922_N Rana,15,2,0,0,0,0,17,0,0,0,0,0,17
7922_Mandeep Singh,20,2,2,0,0,0,26,0,0,0,0,0,26
7922_M Vohra,1,0,0,0,0,0,1,0,0,0,0,0,1
7922_V Kohli,69,8,3,1,0,0,91,0,0,0,0,0,91
7922_Q de Kock,30,4,1,0,0,0,36,0,0,0,0,0,36
7922_Mohammed Siraj,0,0,0,0,0,0,0,3,0,0,0,75,75
7922_TG Southee,0,0,0,0,0,0,0,0,0,0,0,0,0
7922_UT Yadav,0,0,0,0,0,0,0,0,0,0,0,0,0
7922_KD Karthik,23,3,1,0,0,0,28,0,0,0,0,0,28
7922_S Mavi,0,0,0,0,0,0,0,0,0,0,0,0,0
7922_C de Grandhomme,14,1,1,0,0,0,17,0,0,0,0,0,17
7922_RV Uthappa,37,6,3,0,0,0,49,0,0,0,0,0,49
7922_S Gill,5,1,0,0,0,0,6,0,0,0,0,0,6
7922_CA Lynn,66,8,1,1,0,0,84,0,0,0,0,0,84
7922_YS Chahal,0,0,0,0,0,0,0,0,0,0,0,0,0
7922_Kuldeep Yadav,0,0,0,0,0,0,0,1,0,0,0,25,25
7922_SP Narine,30,4,1,0,0,0,36,0,0,0,0,0,36
7923_A Mishra,0,0,0,0,0,0,0,1,0,0,0,25,25
7923_TA Boult,0,0,0,0,0,0,0,0,0,0,0,0,0
7923_MS Dhoni,52,7,5,1,0,0,77,0,0,0,0,0,77
7923_R Tewatia,4,0,0,0,0,0,4,0,0,0,0,0,4
7923_DJ Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0
7923_F du Plessis,36,4,1,0,0,0,42,0,0,0,0,0,42
7923_GJ Maxwell,6,1,0,0,0,0,7,1,0,0,0,25,32
7923_SS Iyer,13,1,0,0,0,0,14,0,0,0,0,0,14
7923_C Munro,26,5,2,0,0,0,35,0,0,0,0,0,35
7923_AT Rayudu,43,6,1,0,0,0,51,0,0,0,0,0,51
7923_P Shaw,10,2,0,0,0,0,12,0,0,0,0,0,12
7923_L Plunkett,0,0,0,0,0,0,0,0,0,0,0,0,0
7923_SK Raina,1,0,0,0,0,0,1,0,0,0,0,0,1
7923_Avesh Khan,0,0,0,0,0,0,0,0,0,0,0,0,0
7923_SR Watson,79,11,7,1,0,0,112,0,0,0,0,0,112
7923_RR Pant,81,11,4,1,0,0,108,0,0,0,0,0,108
7923_RA Jadeja,0,0,0,0,0,0,0,1,0,0,0,25,25
7923_Harbhajan Singh,0,0,0,0,0,0,0,0,0,0,0,0,0
7923_V Shankar,58,6,5,1,0,0,82,1,0,0,0,25,107
7923_KM Asif,0,0,0,0,0,0,0,2,0,0,0,50,50
7923_L Ngidi,0,0,0,0,0,0,0,1,0,0,0,25,25
7924_KA Pollard,15,1,0,0,0,0,16,0,0,0,0,0,16
7924_BB McCullum,39,5,1,0,0,0,46,0,0,0,0,0,46
7924_Mandeep Singh,14,2,1,0,0,0,18,0,0,0,0,0,18
7924_M Vohra,46,6,4,0,0,0,60,0,0,0,0,0,60
7924_KH Pandya,24,2,1,0,0,0,28,0,0,0,0,0,28
7924_V Kohli,32,3,1,0,0,0,37,0,0,0,0,0,37
7924_Q de Kock,8,1,0,0,0,0,9,0,0,0,0,0,9
7924_TG Southee,1,0,0,0,0,0,1,2,0,0,0,50,51
7924_UT Yadav,2,0,0,0,0,0,2,2,0,0,0,50,52
7924_AS Yadav,10,2,0,0,0,0,12,0,0,0,0,0,12
7924_Mohammed Siraj,0,0,0,0,0,0,0,2,0,0,0,50,50
7924_Ishan Kishan,0,0,0,0,0,1,-2,0,0,0,0,0,-2
7924_C de Grandhomme,24,2,2,0,0,0,30,0,0,0,0,0,30
7924_JP Duminy,33,3,0,0,0,0,36,0,0,0,0,0,36
7924_JJ Bumrah,0,0,0,0,0,0,0,1,0,0,0,25,25
7924_MJ McClenaghan,0,0,0,0,0,0,0,1,0,0,0,25,25
7924_M Markande,0,0,0,0,0,0,0,1,0,0,0,25,25
7924_RG Sharma,0,0,0,0,0,1,-2,0,0,0,0,0,-2
7924_YS Chahal,0,0,0,0,0,0,0,0,0,0,0,0,0
7924_HH Pandya,59,6,1,1,0,0,75,3,0,0,0,75,150
7924_BCJ Cutting,12,2,1,0,0,0,16,0,0,0,0,0,16
7924_Washington Sundar,1,0,0,0,0,0,1,0,0,0,0,0,1
7925_A Mishra,0,0,0,0,0,0,0,1,0,0,0,25,25
7925_TA Boult,0,0,0,0,0,0,0,2,0,0,0,50,50
7925_BA Stokes,2,0,0,0,0,0,2,0,0,0,0,0,2
7925_JD Unadkat,0,0,0,0,0,0,0,3,0,0,0,75,75
7925_D Short,44,6,4,0,0,0,58,0,0,0,0,0,58
7925_S Gopal,0,0,0,0,0,0,0,1,0,0,0,25,25
7925_S Nadeem,0,0,0,0,0,0,0,0,0,0,0,0,0
7925_GJ Maxwell,5,0,0,0,0,0,5,1,0,0,0,25,30
7925_SS Iyer,50,6,3,1,0,0,70,0,0,0,0,0,70
7925_C Munro,0,0,0,0,0,1,-2,0,0,0,0,0,-2
7925_P Shaw,48,8,4,0,0,0,64,0,0,0,0,0,64
7925_L Plunkett,1,0,0,0,0,0,1,0,0,0,0,0,1
7925_SV Samson,3,0,0,0,0,0,3,0,0,0,0,0,3
7925_K Gowtham,18,3,1,0,0,0,23,0,0,0,0,0,23
7925_DS Kulkarni,0,0,0,0,0,0,0,1,0,0,0,25,25
7925_J Archer,0,0,0,0,0,0,0,1,0,0,1,33,33
7925_Avesh Khan,0,0,0,0,0,0,0,0,0,0,0,0,0
7925_RR Pant,74,12,5,1,0,0,104,0,0,0,0,0,104
7925_JC Buttler,69,11,7,1,0,0,102,0,0,0,0,0,102
7925_V Shankar,18,3,1,0,0,0,23,0,0,0,0,0,23
7925_RA Tripathi,10,1,0,0,0,0,11,0,0,0,0,0,11
7926_MG Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0
7926_AD Russell,0,0,0,0,0,0,0,0,0,0,0,0,0
7926_PP Chawla,0,0,0,0,0,0,0,2,0,0,0,50,50
7926_MS Dhoni,43,5,4,0,0,0,56,0,0,0,0,0,56
7926_DJ Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0
7926_KD Karthik,48,8,1,0,0,0,58,0,0,0,0,0,58
7926_F du Plessis,27,5,1,0,0,0,34,0,0,0,0,0,34
7926_S Mavi,0,0,0,0,0,0,0,0,0,0,0,0,0
7926_AT Rayudu,21,3,0,0,0,0,24,0,0,0,0,0,24
7926_SK Raina,32,4,0,0,0,0,36,0,0,0,0,0,36
7926_RV Uthappa,7,1,0,0,0,0,8,0,0,0,0,0,8
7926_SR Watson,36,6,2,0,0,0,46,0,0,0,0,0,46
7926_S Gill,58,8,2,1,0,0,78,0,0,0,0,0,78
7926_RA Jadeja,18,2,0,0,0,0,20,1,0,0,0,25,45
7926_CA Lynn,12,2,2,0,0,0,18,0,0,0,0,0,18
7926_Harbhajan Singh,0,0,0,0,0,0,0,1,0,0,0,25,25
7926_R Singh,22,2,0,0,0,0,24,0,0,0,0,0,24
7926_Kuldeep Yadav,0,0,0,0,0,0,0,1,0,0,0,25,25
7926_KM Asif,0,0,0,0,0,0,0,1,0,0,0,25,25
7926_KV Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
7926_SP Narine,33,6,2,0,0,0,43,2,0,0,0,50,93
7926_L Ngidi,0,0,0,0,0,0,0,1,0,0,0,25,25
7927_R Ashwin,0,0,0,0,0,0,0,0,0,0,0,0,0
7927_AS Rajpoot,0,0,0,0,0,0,0,0,0,0,0,0,0
7927_M Ur Rahman,0,0,0,0,0,0,0,2,0,0,0,50,50
7927_KH Pandya,36,7,2,0,0,0,47,0,0,0,0,0,47
7927_MP Stoinis,30,4,2,0,0,0,38,1,0,0,0,25,63
7927_Yuvraj Singh,14,1,1,0,0,0,17,0,0,0,0,0,17
7927_AS Yadav,57,9,3,1,0,0,80,0,0,0,0,0,80
7927_MA Agarwal,11,1,1,0,0,0,14,0,0,0,0,0,14
7927_Ishan Kishan,26,3,3,0,0,0,35,0,0,0,0,0,35
7927_CH Gayle,58,9,2,1,0,0,79,0,0,0,0,0,79
7927_JP Duminy,0,0,0,0,0,0,0,0,0,0,0,0,0
7927_AR Patel,14,1,1,0,0,0,17,0,0,0,0,0,17
7927_E Lewis,10,0,0,0,0,0,10,0,0,0,0,0,10
7927_JJ Bumrah,0,0,0,0,0,0,0,1,0,0,0,25,25
7927_KL Rahul,24,3,2,0,0,0,31,0,0,0,0,0,31
7927_MJ McClenaghan,0,0,0,0,0,0,0,1,0,0,0,25,25
7927_M Markande,0,0,0,0,0,0,0,1,0,0,0,25,25
7927_RG Sharma,24,3,2,0,0,0,31,0,0,0,0,0,31
7927_KK Nair,23,3,2,0,0,0,30,0,0,0,0,0,30
7927_HH Pandya,23,3,1,0,0,0,28,1,0,0,0,25,53
7927_BCJ Cutting,0,0,0,0,0,0,0,1,0,0,0,25,25
7927_AJ Tye,0,0,0,0,0,0,0,1,0,0,0,25,25
7928_M Ashwin,1,0,0,0,0,0,1,1,0,0,0,25,26
7928_D Shorey,8,1,1,0,0,0,11,0,0,0,0,0,11
7928_D Willey,0,0,0,0,0,0,0,1,0,0,0,25,25
7928_BB McCullum,6,1,0,0,0,0,7,0,0,0,0,0,7
7928_MS Dhoni,35,4,3,0,0,0,45,0,0,0,0,0,45
7928_Mandeep Singh,7,0,0,0,0,0,7,0,0,0,0,0,7
7928_DJ Bravo,15,1,1,0,0,0,18,0,0,0,0,0,18
7928_V Kohli,9,1,0,0,0,0,10,0,0,0,0,0,10
7928_TG Southee,36,4,1,0,0,0,42,0,0,0,0,0,42
7928_UT Yadav,1,0,0,0,0,0,1,2,0,0,0,50,51
7928_Mohammed Siraj,4,0,0,0,0,0,4,0,0,0,0,0,4
7928_AT Rayudu,34,5,2,0,0,0,43,0,0,0,0,0,43
7928_PA Patel,54,7,2,1,0,0,73,0,0,0,0,0,73
7928_C de Grandhomme,8,1,0,0,0,0,9,1,0,0,0,25,34
7928_SK Raina,25,3,1,0,0,0,30,0,0,0,0,0,30
7928_SR Watson,11,2,0,0,0,0,13,0,0,0,0,0,13
7928_AB de Villiers,1,0,0,0,0,0,1,0,0,0,0,0,1
7928_RA Jadeja,0,0,0,0,0,0,0,3,0,0,0,75,75
7928_Harbhajan Singh,0,0,0,0,0,0,0,2,0,0,0,50,50
7928_SN Thakur,0,0,0,0,0,0,0,0,0,0,0,0,0
7928_YS Chahal,0,0,0,0,0,0,0,0,0,0,1,8,8
7928_L Ngidi,0,0,0,0,0,0,0,1,0,0,0,25,25
7929_A Mishra,0,0,0,0,0,0,0,2,0,0,0,50,50
7929_TA Boult,0,0,0,0,0,0,0,0,0,0,0,0,0
7929_YK Pathan,28,4,2,0,0,0,36,0,0,0,0,0,36
7929_KS Williamson,32,1,1,0,0,0,35,0,0,0,0,0,35
7929_MK Pandey,22,2,0,0,0,0,24,0,0,0,0,0,24
7929_B Kumar,0,0,0,0,0,0,0,0,0,0,0,0,0
7929_GJ Maxwell,2,0,0,0,0,0,2,0,0,0,0,0,2
7929_SS Iyer,44,5,2,0,0,0,53,0,0,0,0,0,53
7929_P Shaw,66,9,3,1,0,0,89,0,0,0,0,0,89
7929_L Plunkett,0,0,0,0,0,0,0,1,0,0,0,25,25
7929_DT Christian,7,0,0,0,0,0,7,0,0,0,0,0,7
7929_A Hales,48,6,3,0,0,0,60,0,0,0,0,0,60
7929_Avesh Khan,0,0,0,0,0,0,0,0,0,0,0,0,0
7929_S Kaul,0,0,0,0,0,0,0,1,0,0,0,25,25
7929_NV Ojha,2,0,0,0,0,0,2,0,0,0,0,0,2
7929_RR Pant,19,1,0,0,0,0,20,0,0,0,0,0,20
7929_V Shankar,23,2,1,0,0,0,27,0,0,0,0,0,27
7929_Sandeep Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
7929_Rashid Khan,0,0,0,0,0,0,0,2,0,0,0,50,50
7929_Shakib Al Hasan,0,0,0,0,0,0,0,0,0,0,0,0,0
7929_S Dhawan,34,3,1,0,0,0,39,0,0,0,0,0,39
7930_MG Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0
7930_AD Russell,9,1,0,0,0,0,10,2,0,0,0,50,60
7930_PP Chawla,0,0,0,0,0,0,0,0,0,0,0,0,0
7930_N Rana,31,4,1,0,0,0,37,0,0,0,0,0,37
7930_KH Pandya,14,2,1,0,0,0,18,1,0,0,0,25,43
7930_AS Yadav,60,9,2,1,0,0,81,0,0,0,0,0,81
7930_KD Karthik,40,7,1,0,0,0,49,0,0,0,0,0,49
7930_P Krishna,0,0,0,0,0,0,0,0,0,0,0,0,0
7930_JP Duminy,15,1,1,0,0,0,18,0,0,0,0,0,18
7930_E Lewis,44,7,2,0,0,0,55,0,0,0,0,0,55
7930_JJ Bumrah,0,0,0,0,0,0,0,1,0,0,0,25,25
7930_RV Uthappa,55,9,3,1,0,0,78,0,0,0,0,0,78
7930_S Gill,7,1,0,0,0,0,8,0,0,0,0,0,8
7930_MJ McClenaghan,0,0,0,0,0,0,0,1,0,0,0,25,25
7930_CA Lynn,21,5,0,0,0,0,26,0,0,0,0,0,26
7930_M Markande,0,0,0,0,0,0,0,1,0,0,0,25,25
7930_RG Sharma,11,1,0,0,0,0,12,0,0,0,0,0,12
7930_HH Pandya,37,5,1,0,0,0,44,2,0,0,0,50,94
7930_Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,0,0,0
7930_BCJ Cutting,0,0,0,0,0,0,0,0,0,0,0,0,0
7930_SP Narine,5,1,0,0,0,0,6,2,0,0,0,50,56
7931_R Ashwin,0,0,0,0,0,0,0,1,0,0,0,25,25
7931_AS Rajpoot,0,0,0,0,0,0,0,1,0,0,0,25,25
7931_BA Stokes,12,2,0,0,0,0,14,1,0,0,0,25,39
7931_M Ur Rahman,0,0,0,0,0,0,0,3,0,0,0,75,75
7931_JD Unadkat,6,0,0,0,0,0,6,0,0,0,0,0,6
7931_D Short,2,0,0,0,0,0,2,0,0,0,0,0,2
7931_S Gopal,24,3,0,0,0,0,27,0,0,0,0,0,27
7931_MP Stoinis,24,3,1,0,0,0,29,0,0,0,0,0,29
7931_MA Agarwal,2,0,0,0,0,0,2,0,0,0,0,0,2
7931_Anureet Singh,0,0,0,0,0,0,0,1,0,0,0,25,25
7931_CH Gayle,8,2,0,0,0,0,10,0,0,0,0,0,10
7931_K Gowtham,6,1,0,0,0,0,7,1,0,0,0,25,32
7931_SV Samson,29,3,1,0,0,0,34,0,0,0,0,0,34
7931_J Archer,0,0,0,0,0,1,-2,1,0,0,0,25,23
7931_AR Patel,4,0,0,0,0,0,4,1,0,0,0,25,29
7931_KL Rahul,86,10,3,1,0,0,110,0,0,0,0,0,110
7931_JC Buttler,57,8,0,1,0,0,73,0,0,0,0,0,73
7931_AM Rahane,5,0,0,0,0,0,5,0,0,0,0,0,5
7931_RA Tripathi,11,1,0,0,0,0,12,0,0,0,0,0,12
7931_KK Nair,31,4,2,0,0,0,39,0,0,0,0,0,39
7931_AJ Tye,0,0,0,0,0,0,0,2,0,0,0,50,50
7932_YK Pathan,12,2,0,0,0,0,14,0,0,0,0,0,14
7932_Mandeep Singh,23,1,0,0,0,0,24,0,0,0,0,0,24
7932_M Ali,10,2,0,0,0,0,12,0,0,0,0,0,12
7932_M Vohra,9,0,0,0,0,0,9,0,0,0,0,0,9
7932_KS Williamson,59,7,2,1,0,0,78,0,0,0,0,0,78
7932_V Kohli,39,6,1,0,0,0,47,0,0,0,0,0,47
7932_TG Southee,0,0,0,0,0,0,0,3,0,0,0,75,75
7932_UT Yadav,0,0,0,0,0,0,0,1,0,0,0,25,25
7932_Mohammed Siraj,0,0,0,0,0,0,0,3,0,0,0,75,75
7932_MK Pandey,5,0,0,0,0,0,5,0,0,0,0,0,5
7932_B Kumar,1,0,0,0,0,0,1,1,0,0,0,25,26
7932_WP Saha,9,1,1,0,0,0,12,0,0,0,0,0,12
7932_PA Patel,20,4,0,0,0,0,24,0,0,0,0,0,24
7932_C de Grandhomme,34,3,2,0,0,0,41,0,0,0,0,0,41
7932_A Hales,6,1,0,0,0,0,7,0,0,0,0,0,7
7932_S Kaul,1,0,0,0,0,0,1,1,0,0,0,25,26
7932_AB de Villiers,6,0,0,0,0,0,6,0,0,0,0,0,6
7932_Rashid Khan,2,0,0,0,0,0,2,1,0,0,0,25,27
7932_Sandeep Sharma,0,0,0,0,0,1,-2,1,0,0,0,25,23
7932_Shakib Al Hasan,37,5,0,0,0,0,42,2,0,0,0,50,92
7932_YS Chahal,0,0,0,0,0,0,0,1,0,0,0,25,25
7932_S Dhawan,14,1,0,0,0,0,15,0,0,0,0,0,15
7933_R Ashwin,0,0,0,0,0,1,-2,0,0,0,0,0,-2
7933_AD Nath,9,1,0,0,0,0,10,0,0,0,0,0,10
7933_I Sodhi,0,0,0,0,0,0,0,1,0,0,0,25,25
7933_BA Stokes,15,1,0,0,0,0,16,1,0,0,0,25,41
7933_M Ur Rahman,0,0,0,0,0,0,0,2,0,0,0,50,50
7933_JD Unadkat,0,0,0,0,0,1,-2,1,0,0,0,25,23
7933_MP Stoinis,11,0,0,0,0,0,11,1,0,0,0,25,36
7933_M Lomror,9,1,0,0,0,0,10,0,0,0,0,0,10
7933_STR Binny,11,1,1,0,0,0,14,0,0,0,0,0,14
7933_Anureet Singh,0,0,0,0,0,0,0,0,0,0,0,0,0
7933_MM Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
7933_CH Gayle,2,0,0,0,0,0,2,0,0,0,0,0,2
7933_K Gowtham,8,1,1,0,0,0,11,1,0,0,0,25,36
7933_SV Samson,23,2,1,0,0,0,27,0,0,0,0,0,27
7933_J Archer,0,0,0,0,0,1,-2,1,0,0,0,25,23
7933_AR Patel,9,1,0,0,0,0,10,0,0,0,0,0,10
7933_KL Rahul,101,14,2,0,1,0,135,0,0,0,0,0,135
7933_JC Buttler,83,10,1,1,0,0,103,0,0,0,0,0,103
7933_AM Rahane,9,1,0,0,0,0,10,0,0,0,0,0,10
7933_MK Tiwary,7,0,0,0,0,0,7,0,0,0,0,0,7
7933_KK Nair,3,0,0,0,0,0,3,0,0,0,0,0,3
7933_AJ Tye,1,0,0,0,0,0,1,4,1,0,0,108,109
7934_AD Russell,2,0,0,0,0,0,2,0,0,0,0,0,2
7934_PP Chawla,11,1,0,0,0,0,12,3,0,0,0,75,87
7934_N Rana,21,3,1,0,0,0,26,0,0,0,0,0,26
7934_KH Pandya,8,1,1,0,0,0,11,2,0,0,1,58,69
7934_AS Yadav,38,6,1,0,0,0,46,0,0,0,0,0,46
7934_KD Karthik,5,1,0,0,0,0,6,0,0,0,0,0,6
7934_Ishan Kishan,63,11,6,1,0,0,94,0,0,0,0,0,94
7934_P Krishna,1,0,0,0,0,0,1,1,0,0,0,25,26
7934_JP Duminy,0,0,0,0,0,0,0,0,0,0,0,0,0
7934_E Lewis,18,3,0,0,0,0,21,0,0,0,0,0,21
7934_JJ Bumrah,0,0,0,0,0,0,0,1,0,0,0,25,25
7934_RV Uthappa,14,2,2,0,0,0,20,0,0,0,0,0,20
7934_MJ McClenaghan,0,0,0,0,0,0,0,1,0,0,0,25,25
7934_T Curran,18,3,0,0,0,0,21,1,0,0,0,25,46
7934_CA Lynn,21,4,1,0,0,0,27,0,0,0,0,0,27
7934_M Markande,0,0,0,0,0,0,0,1,0,0,0,25,25
7934_RG Sharma,38,3,1,0,0,0,43,0,0,0,0,0,43
7934_R Singh,5,1,0,0,0,0,6,0,0,0,0,0,6
7934_HH Pandya,20,2,2,0,0,0,26,2,0,0,0,50,76
7934_BCJ Cutting,25,4,3,0,0,0,35,1,0,0,0,25,60
7934_Kuldeep Yadav,6,0,0,0,0,0,6,0,0,0,0,0,6
7934_SP Narine,4,1,0,0,0,0,5,1,0,0,0,25,30
7935_P Shaw,9,1,0,0,0,0,10,0,0,0,0,0,10
7935_L Plunkett,0,0,0,0,0,0,0,0,0,0,0,0,0
7935_KS Williamson,83,10,2,1,0,0,105,0,0,0,0,0,105
7935_A Mishra,0,0,0,0,0,0,0,0,0,0,0,0,0
7935_V Shankar,0,0,0,0,0,0,0,0,0,0,0,0,0
7935_Sandeep Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
7935_Rashid Khan,0,0,0,0,0,0,0,0,0,0,0,0,0
7935_HV Patel,24,2,2,0,0,0,30,1,0,0,0,25,55
7935_A Hales,14,3,0,0,0,0,17,0,0,0,0,0,17
7935_Shakib Al Hasan,0,0,0,0,0,0,0,2,0,0,0,50,50
7935_TA Boult,0,0,0,0,0,0,0,0,0,0,0,0,0
7935_JJ Roy,12,2,0,0,0,0,14,0,0,0,0,0,14
7935_S Nadeem,0,0,0,0,0,0,0,0,0,0,0,0,0
7935_B Kumar,0,0,0,0,0,0,0,1,0,0,0,25,25
